ticker,lower,upper,max_tenor_for_strike
PLTR,0.0,25.0,748
PLTR,25.0,35.0,748
PLTR,35.0,45.0,748
PLTR,45.0,55.0,783
PLTR,55.0,65.0,783
PLTR,65.0,75.0,783
PLTR,75.0,85.0,783
PLTR,85.0,95.0,783
PLTR,95.0,105.0,783
PLTR,105.0,115.0,783
PLTR,115.0,125.0,783
PLTR,125.0,135.0,783
PLTR,135.0,145.0,783
PLTR,145.0,155.0,783
PLTR,155.0,165.0,783
PLTR,165.0,175.0,783
PLTR,175.0,9999.0,783
