contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
GOOG251205C00130000,call,2025-12-05,130.0,2025-12-01 14:36:27+00:00,2025-12-01 09:36:27 EST,188.5,186.5,188.95,0.0,0.0,1.0,5,6.46289254638672,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,40.83042621281464
GOOG251205C00135000,call,2025-12-05,135.0,2025-12-03 14:46:53+00:00,2025-12-03 09:46:53 EST,180.86,181.6,183.95,0.0,0.0,1.0,39,6.212892858886719,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,42.40082722099982
GOOG251205C00145000,call,2025-12-05,145.0,2025-12-03 14:46:53+00:00,2025-12-03 09:46:53 EST,170.93,171.6,173.95,0.0,0.0,1.0,39,5.743166883544921,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,45.541629237370174
GOOG251205C00150000,call,2025-12-05,150.0,2025-12-04 14:53:28+00:00,2025-12-04 09:53:28 EST,167.27,166.6,168.95,1.5800018,0.95358914,100.0,302,5.519534350585937,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,47.11203024555535
GOOG251205C00155000,call,2025-12-05,155.0,2025-12-03 14:45:28+00:00,2025-12-03 09:45:28 EST,160.84,161.6,163.95,0.0,0.0,1.0,12,5.304690869140623,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,48.68243125374053
GOOG251205C00160000,call,2025-12-05,160.0,2025-12-01 15:25:04+00:00,2025-12-01 10:25:04 EST,157.46,156.6,158.95,0.0,0.0,2.0,6,5.0957067553710935,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,50.25283226192572
GOOG251205C00165000,call,2025-12-05,165.0,2025-12-03 14:45:28+00:00,2025-12-03 09:45:28 EST,150.91,151.6,153.95,0.0,0.0,4.0,3,4.892582009277343,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,51.82323327011089
GOOG251205C00170000,call,2025-12-05,170.0,2025-12-03 14:43:45+00:00,2025-12-03 09:43:45 EST,146.49,146.6,148.95,0.0,0.0,1.0,11,4.695316630859376,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,53.39363427829606
GOOG251205C00175000,call,2025-12-05,175.0,2025-12-03 14:44:39+00:00,2025-12-03 09:44:39 EST,141.36,141.6,143.95,0.0,0.0,5.0,3,4.503910620117187,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,54.96403528648125
GOOG251205C00180000,call,2025-12-05,180.0,2025-12-04 14:30:02+00:00,2025-12-04 09:30:02 EST,142.1,136.6,138.95,4.130005,2.993408,1.0,13,4.317387415771483,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,56.53443629466642
GOOG251205C00185000,call,2025-12-05,185.0,2025-12-04 20:10:51+00:00,2025-12-04 15:10:51 EST,132.7,131.6,133.95,1.2299957,0.93706816,12.0,18,4.135747017822267,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,58.10483730285161
GOOG251205C00190000,call,2025-12-05,190.0,2025-12-04 19:28:07+00:00,2025-12-04 14:28:07 EST,127.55,126.2,128.95,1.0400009,0.8220701,2.0,8,3.958984477539063,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,59.67523831103678
GOOG251205C00195000,call,2025-12-05,195.0,2025-12-03 18:06:35+00:00,2025-12-03 13:06:35 EST,122.76,121.2,123.95,-3.2399979,-2.5714269,1.0,27,3.7861333471679695,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,61.24563931922196
GOOG251205C00200000,call,2025-12-05,200.0,2025-12-03 14:41:31+00:00,2025-12-03 09:41:31 EST,116.57,116.6,118.95,0.0,0.0,1.0,44,3.61718845703125,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,62.816040327407144
GOOG251205C00205000,call,2025-12-05,205.0,2025-12-03 15:01:40+00:00,2025-12-03 10:01:40 EST,111.32,112.35,113.75,0.0,0.0,1.0,6,2.67969080078125,True,REGULAR,USD,0,2025-12-04,742,318.3900146484375,64.38644133559231
GOOG251205C00210000,call,2025-12-05,210.0,2025-12-04 16:08:34+00:00,2025-12-04 11:08:34 EST,106.85,107.6,108.95,-4.590004,-4.1188116,2.0,12,2.810549848632813,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,65.9568423437775
GOOG251205C00215000,call,2025-12-05,215.0,2025-12-04 19:19:22+00:00,2025-12-04 14:19:22 EST,103.06,101.75,103.95,1.5999985,1.5769746,111.0,49,1.953125234375,True,REGULAR,USD,0,2025-12-04,742,318.3900146484375,67.52724335196267
GOOG251205C00220000,call,2025-12-05,220.0,2025-12-03 15:25:15+00:00,2025-12-03 10:25:15 EST,98.09,96.55,99.0,0.0,0.0,2.0,13,3.0009790600585937,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,69.09764436014785
GOOG251205C00225000,call,2025-12-05,225.0,2025-12-04 19:19:22+00:00,2025-12-04 14:19:22 EST,93.07,91.55,93.9,-2.5299988,-2.6464422,248.0,164,2.7968780078125004,True,REGULAR,USD,0,2025-12-04,742,318.3900146484375,70.66804536833303
GOOG251205C00230000,call,2025-12-05,230.0,2025-12-04 17:04:08+00:00,2025-12-04 12:04:08 EST,87.47,86.2,89.0,0.26000214,0.2981334,1.0,88,2.69531576171875,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,72.23844637651821
GOOG251205C00235000,call,2025-12-05,235.0,2025-12-04 16:31:26+00:00,2025-12-04 11:31:26 EST,81.72,81.2,84.0,-4.7299957,-5.471366,2.0,35,2.5468786328125,True,REGULAR,USD,0,2025-12-04,742,318.3900146484375,73.8088473847034
GOOG251205C00237500,call,2025-12-05,237.5,2025-12-02 15:49:38+00:00,2025-12-02 10:49:38 EST,80.35,79.15,81.5,0.0,0.0,1.0,2,1.359378203125,True,REGULAR,USD,0,2025-12-04,14,318.3900146484375,74.59404788879598
GOOG251205C00240000,call,2025-12-05,240.0,2025-12-04 16:32:19+00:00,2025-12-04 11:32:19 EST,77.65,77.2,79.0,-3.5,-4.3130007,5.0,32,1.859375703125,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,75.37924839288857
GOOG251205C00242500,call,2025-12-05,242.5,2025-12-02 16:39:39+00:00,2025-12-02 11:39:39 EST,72.79,73.7,76.5,0.0,0.0,1.0,3,2.3271526196289054,True,REGULAR,USD,0,2025-12-04,14,318.3900146484375,76.16444889698116
GOOG251205C00245000,call,2025-12-05,245.0,2025-12-04 18:16:00+00:00,2025-12-04 13:16:00 EST,72.99,71.2,74.0,-4.1399994,-5.367561,1.0,173,2.2548871752929687,True,REGULAR,USD,0,2025-12-04,742,318.3900146484375,76.94964940107376
GOOG251205C00247500,call,2025-12-05,247.5,2025-12-04 16:45:03+00:00,2025-12-04 11:45:03 EST,69.45,68.7,71.35,-6.540001,-8.606398,17.0,24,2.1210984472656245,True,REGULAR,USD,0,2025-12-04,14,318.3900146484375,77.73484990516634
GOOG251205C00250000,call,2025-12-05,250.0,2025-12-04 16:18:22+00:00,2025-12-04 11:18:22 EST,66.0,66.2,68.55,-5.550003,-7.7568173,3.0,332,1.9140629296875,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,78.52005040925893
GOOG251205C00252500,call,2025-12-05,252.5,2025-12-02 16:39:39+00:00,2025-12-02 11:39:39 EST,62.86,64.15,66.5,0.0,0.0,1.0,1,1.09375453125,True,REGULAR,USD,0,2025-12-04,14,318.3900146484375,79.30525091335151
GOOG251205C00255000,call,2025-12-05,255.0,2025-12-04 17:09:10+00:00,2025-12-04 12:09:10 EST,62.08,61.65,64.0,-3.7200012,-5.653497,4.0,241,1.0468797656250002,True,REGULAR,USD,0,2025-12-04,742,318.3900146484375,80.09045141744411
GOOG251205C00257500,call,2025-12-05,257.5,2025-12-04 19:47:10+00:00,2025-12-04 14:47:10 EST,60.8,59.2,61.5,1.0999985,1.8425435,1.0,23,1.11328568359375,True,REGULAR,USD,0,2025-12-04,14,318.3900146484375,80.8756519215367
GOOG251205C00260000,call,2025-12-05,260.0,2025-12-04 18:54:00+00:00,2025-12-04 13:54:00 EST,57.92,56.2,59.0,0.8999977,1.5783895,3.0,173,1.8310555322265625,True,REGULAR,USD,0,2025-12-04,777,318.3900146484375,81.66085242562929
GOOG251205C00262500,call,2025-12-05,262.5,2025-12-04 17:30:50+00:00,2025-12-04 12:30:50 EST,54.5,54.15,56.5,0.52000046,0.9633206,1.0,22,0.92187578125,True,REGULAR,USD,0,2025-12-04,14,318.3900146484375,82.44605292972187
GOOG251205C00265000,call,2025-12-05,265.0,2025-12-04 19:40:45+00:00,2025-12-04 14:40:45 EST,52.9,51.65,54.0,-4.0199966,-7.062538,1.0,245,0.87500125,True,REGULAR,USD,0,2025-12-04,742,318.3900146484375,83.23125343381446
