contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TSM251205C00155000,call,2025-12-05,155.0,2025-12-04 18:54:38+00:00,2025-12-04 13:54:38 EST,137.03,135.25,137.65,-3.7700043,-2.6775599,1.0,23,4.623051096191406,True,REGULAR,USD
TSM251205C00160000,call,2025-12-05,160.0,2025-12-04 14:42:48+00:00,2025-12-04 09:42:48 EST,133.55,130.3,132.65,4.779999,3.7120438,3.0,23,4.417973227539061,True,REGULAR,USD
TSM251205C00165000,call,2025-12-05,165.0,2025-12-04 19:02:30+00:00,2025-12-04 14:02:30 EST,127.16,124.85,127.65,0.76000214,0.6012675,1.0,2,4.2187547265625,True,REGULAR,USD
TSM251205C00170000,call,2025-12-05,170.0,2025-12-02 20:16:32+00:00,2025-12-02 15:16:32 EST,122.46,120.35,122.65,0.0,0.0,1.0,6,4.025395593261719,True,REGULAR,USD
TSM251205C00175000,call,2025-12-05,175.0,2025-11-28 16:32:13+00:00,2025-11-28 11:32:13 EST,116.41,114.8,117.65,0.0,0.0,1.0,1,3.83593791015625,True,REGULAR,USD
TSM251205C00180000,call,2025-12-05,180.0,2025-12-04 17:27:17+00:00,2025-12-04 12:27:17 EST,112.78,109.8,112.65,0.3600006,0.32022828,2.0,3,3.6523446191406252,True,REGULAR,USD
TSM251205C00185000,call,2025-12-05,185.0,2025-12-04 17:27:17+00:00,2025-12-04 12:27:17 EST,107.8,104.9,107.65,2.4400024,2.3158717,2.0,4,3.4736341284179693,True,REGULAR,USD
TSM251205C00190000,call,2025-12-05,190.0,2025-12-04 17:00:45+00:00,2025-12-04 12:00:45 EST,102.61,100.0,102.65,-3.3300018,-3.1432903,4.0,3,3.2988298779296876,True,REGULAR,USD
TSM251205C00195000,call,2025-12-05,195.0,2025-12-04 17:00:45+00:00,2025-12-04 12:00:45 EST,97.62,95.35,97.65,-3.3299942,-3.2986572,4.0,4,3.1269553076171874,True,REGULAR,USD
TSM251205C00200000,call,2025-12-05,200.0,2025-12-04 15:16:24+00:00,2025-12-04 10:16:24 EST,91.25,90.05,92.65,-3.300003,-3.4902198,1.0,11,2.9589869775390625,True,REGULAR,USD
TSM251205C00205000,call,2025-12-05,205.0,2025-12-01 20:59:10+00:00,2025-12-01 15:59:10 EST,87.65,84.95,87.65,4.1500015,4.970062,1.0,12,2.7949248876953128,True,REGULAR,USD
TSM251205C00210000,call,2025-12-05,210.0,2025-12-03 16:59:29+00:00,2025-12-03 11:59:29 EST,84.11,80.0,82.65,0.0,0.0,6.0,5,2.6337924780273436,True,REGULAR,USD
TSM251205C00215000,call,2025-12-05,215.0,2025-12-03 16:59:29+00:00,2025-12-03 11:59:29 EST,79.12,75.35,77.65,0.0,0.0,6.0,4,2.475589748535157,True,REGULAR,USD
