contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
GOOG251128C00125000,call,2025-11-28,125.0,2025-10-31 16:45:26+00:00,2025-10-31 12:45:26 EDT,155.79,197.7,200.1,0.0,0.0,2.0,1,5.854494869384766,True,REGULAR,USD
GOOG251128C00130000,call,2025-11-28,130.0,2025-11-24 16:13:57+00:00,2025-11-24 11:13:57 EST,184.95,191.75,194.8,0.0,0.0,2.0,1,5.375003281249999,True,REGULAR,USD
GOOG251128C00140000,call,2025-11-28,140.0,2025-11-18 16:38:02+00:00,2025-11-18 11:38:02 EST,147.19,182.45,185.1,0.0,0.0,,2,5.177737902832031,True,REGULAR,USD
GOOG251128C00145000,call,2025-11-28,145.0,2025-11-21 15:47:51+00:00,2025-11-21 10:47:51 EST,152.48,176.65,179.75,0.0,0.0,1.0,2,4.763675920410155,True,REGULAR,USD
GOOG251128C00150000,call,2025-11-28,150.0,2025-11-24 19:02:18+00:00,2025-11-24 14:02:18 EST,167.03,172.55,175.15,0.0,0.0,317.0,79,4.82471100036621,True,REGULAR,USD
GOOG251128C00155000,call,2025-11-28,155.0,2025-11-21 16:21:57+00:00,2025-11-21 11:21:57 EST,146.02,166.9,169.8,0.0,0.0,11.0,13,4.466801291503906,True,REGULAR,USD
GOOG251128C00170000,call,2025-11-28,170.0,2025-11-24 18:41:47+00:00,2025-11-24 13:41:47 EST,147.75,152.55,154.8,0.0,0.0,3.0,18,4.079106463623047,True,REGULAR,USD
GOOG251128C00175000,call,2025-11-28,175.0,2025-11-21 15:47:51+00:00,2025-11-21 10:47:51 EST,122.2,147.7,150.15,0.0,0.0,10.0,36,3.9960937597656248,True,REGULAR,USD
GOOG251128C00180000,call,2025-11-28,180.0,2025-11-24 20:34:10+00:00,2025-11-24 15:34:10 EST,138.42,142.4,144.85,0.0,0.0,1.0,26,3.751465465087891,True,REGULAR,USD
GOOG251128C00185000,call,2025-11-28,185.0,2025-11-18 20:45:52+00:00,2025-11-18 15:45:52 EST,102.53,137.0,139.75,0.0,0.0,1.0,63,3.5273449316406245,True,REGULAR,USD
GOOG251128C00190000,call,2025-11-28,190.0,2025-11-24 17:52:48+00:00,2025-11-24 12:52:48 EST,126.75,131.75,134.85,0.0,0.0,56.0,39,3.361818001708984,True,REGULAR,USD
GOOG251128C00195000,call,2025-11-28,195.0,2025-11-24 15:43:19+00:00,2025-11-24 10:43:19 EST,132.26,127.2,129.45,9.939995,8.126223,15.0,184,3.2294941137695305,True,REGULAR,USD
GOOG251128C00200000,call,2025-11-28,200.0,2025-11-24 20:15:17+00:00,2025-11-24 15:15:17 EST,124.48,122.05,125.15,4.580002,3.8198514,1.0,28,3.166994270019531,True,REGULAR,USD
GOOG251128C00205000,call,2025-11-28,205.0,2025-11-25 15:31:21+00:00,2025-11-25 10:31:21 EST,122.54,117.15,119.85,13.190002,12.062188,2.0,29,3.005373580322266,True,REGULAR,USD
GOOG251128C00210000,call,2025-11-28,210.0,2025-11-24 16:03:42+00:00,2025-11-24 11:03:42 EST,105.09,112.35,114.85,0.0,0.0,45.0,29,2.8979519738769532,True,REGULAR,USD
GOOG251128C00215000,call,2025-11-28,215.0,2025-11-25 15:25:04+00:00,2025-11-25 10:25:04 EST,112.17,107.4,109.85,8.369995,8.063579,1.0,37,2.7729522863769533,True,REGULAR,USD
GOOG251128C00220000,call,2025-11-28,220.0,2025-11-24 16:44:39+00:00,2025-11-24 11:44:39 EST,93.5,102.25,105.15,0.0,0.0,6.0,116,2.661868579711915,True,REGULAR,USD
GOOG251128C00225000,call,2025-11-28,225.0,2025-11-25 15:00:17+00:00,2025-11-25 10:00:17 EST,100.83,97.15,99.85,9.480003,10.377672,1.0,99,2.490726429443359,True,REGULAR,USD
GOOG251128C00230000,call,2025-11-28,230.0,2025-11-24 20:54:25+00:00,2025-11-24 15:54:25 EST,88.62,92.2,95.25,0.0,0.0,5.0,116,2.416019584960937,True,REGULAR,USD
GOOG251128C00235000,call,2025-11-28,235.0,2025-11-24 18:20:06+00:00,2025-11-24 13:20:06 EST,83.09,87.0,90.2,0.0,0.0,6.0,53,2.2675824560546873,True,REGULAR,USD
GOOG251128C00240000,call,2025-11-28,240.0,2025-11-25 14:53:52+00:00,2025-11-25 09:53:52 EST,85.5,82.35,84.5,6.6299973,8.406235,6.0,320,2.111821126708984,True,REGULAR,USD
GOOG251128C00242500,call,2025-11-28,242.5,2025-11-18 19:58:43+00:00,2025-11-18 14:58:43 EST,45.45,79.5,82.75,0.0,0.0,10.0,28,2.0927782055664057,True,REGULAR,USD
GOOG251128C00245000,call,2025-11-28,245.0,2025-11-24 18:24:31+00:00,2025-11-24 13:24:31 EST,79.36,77.45,79.5,6.550003,8.996021,50.0,279,2.0046436602783206,True,REGULAR,USD
GOOG251128C00247500,call,2025-11-28,247.5,2025-11-21 19:06:16+00:00,2025-11-21 14:06:16 EST,54.35,74.7,77.7,0.0,0.0,9.0,37,1.9887695874023437,True,REGULAR,USD
GOOG251128C00250000,call,2025-11-28,250.0,2025-11-25 14:57:00+00:00,2025-11-25 09:57:00 EST,75.0,72.1,75.2,6.470001,9.441123,17.0,371,1.9208988330078127,True,REGULAR,USD
GOOG251128C00252500,call,2025-11-28,252.5,2025-11-24 20:25:03+00:00,2025-11-24 15:25:03 EST,66.15,69.95,72.75,0.0,0.0,1.0,41,1.8981938684082031,True,REGULAR,USD
GOOG251128C00255000,call,2025-11-28,255.0,2025-11-24 16:34:43+00:00,2025-11-24 11:34:43 EST,59.9,67.2,70.25,0.0,0.0,19.0,250,1.8178720043945313,True,REGULAR,USD
GOOG251128C00257500,call,2025-11-28,257.5,2025-11-24 18:16:45+00:00,2025-11-24 13:16:45 EST,59.91,64.55,67.75,0.0,0.0,4.0,75,1.7470715771484375,True,REGULAR,USD
GOOG251128C00260000,call,2025-11-28,260.0,2025-11-25 14:32:14+00:00,2025-11-25 09:32:14 EST,67.78,62.2,64.55,7.6899986,12.797468,31.0,584,1.642579912109375,True,REGULAR,USD
GOOG251128C00262500,call,2025-11-28,262.5,2025-11-24 17:01:40+00:00,2025-11-24 12:01:40 EST,50.42,59.75,62.4,0.0,0.0,1.0,13,1.6203632263183594,True,REGULAR,USD
GOOG251128C00265000,call,2025-11-28,265.0,2025-11-24 20:33:55+00:00,2025-11-24 15:33:55 EST,54.0,57.4,59.55,0.0,0.0,26.0,177,1.5473655444335934,True,REGULAR,USD
