contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
PLTR251128C00095000,call,2025-11-28,95.0,2025-11-28 16:16:19+00:00,2025-11-28 11:16:19 EST,72.42,71.1,73.4,0.48999786,0.68121487,16.0,108,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00105000,call,2025-11-28,105.0,2025-11-28 17:04:06+00:00,2025-11-28 12:04:06 EST,62.21,61.2,63.5,2.0099983,3.3388674,22.0,405,3.6093759765625,True,REGULAR,USD
PLTR251128C00110000,call,2025-11-28,110.0,2025-11-28 16:36:02+00:00,2025-11-28 11:36:02 EST,57.38,56.25,58.5,0.4300003,0.7550488,3.0,216,3.281251796875,True,REGULAR,USD
PLTR251128C00115000,call,2025-11-28,115.0,2025-11-28 16:49:38+00:00,2025-11-28 11:49:38 EST,52.43,51.3,53.5,-0.5699997,-1.075471,186.0,223,2.9687525781249997,True,REGULAR,USD
PLTR251128C00120000,call,2025-11-28,120.0,2025-11-28 17:40:28+00:00,2025-11-28 12:40:28 EST,46.95,46.45,48.2,0.9000015,1.9544008,32.0,154,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00121000,call,2025-11-28,121.0,2025-11-26 17:29:41+00:00,2025-11-26 12:29:41 EST,45.4,45.4,48.35,0.0,0.0,3.0,18,4.193364133300782,True,REGULAR,USD
PLTR251128C00122000,call,2025-11-28,122.0,2025-11-26 17:29:41+00:00,2025-11-26 12:29:41 EST,44.42,44.3,46.9,0.0,0.0,5.0,7,3.5585948535156247,True,REGULAR,USD
PLTR251128C00125000,call,2025-11-28,125.0,2025-11-28 17:45:40+00:00,2025-11-28 12:45:40 EST,42.25,41.55,43.3,1.1300011,2.7480571,9.0,137,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00128000,call,2025-11-28,128.0,2025-11-28 17:31:51+00:00,2025-11-28 12:31:51 EST,39.64,38.3,40.9,1.1300011,2.9343057,2.0,7,3.1093772265624997,True,REGULAR,USD
PLTR251128C00132000,call,2025-11-28,132.0,2025-11-28 15:17:55+00:00,2025-11-28 10:17:55 EST,35.48,34.4,36.9,0.9599991,2.780994,2.0,4,2.8183623291015625,True,REGULAR,USD
PLTR251128C00139000,call,2025-11-28,139.0,2025-11-28 16:17:49+00:00,2025-11-28 11:17:49 EST,29.1,27.1,29.2,0.5,1.7482517,2.0,5,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00140000,call,2025-11-28,140.0,2025-11-28 17:52:20+00:00,2025-11-28 12:52:20 EST,27.34,26.8,28.0,1.2900009,4.952019,51.0,125,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00141000,call,2025-11-28,141.0,2025-11-28 14:56:24+00:00,2025-11-28 09:56:24 EST,26.93,25.05,27.15,1.8299999,7.2908363,6.0,101,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00143000,call,2025-11-28,143.0,2025-11-28 17:47:29+00:00,2025-11-28 12:47:29 EST,24.22,23.3,26.15,1.1199989,4.84848,2.0,69,2.263676215820312,True,REGULAR,USD
PLTR251128C00146000,call,2025-11-28,146.0,2025-11-28 17:40:47+00:00,2025-11-28 12:40:47 EST,20.97,20.05,22.35,1.2399998,6.284844,24.0,91,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00147000,call,2025-11-28,147.0,2025-11-28 17:40:47+00:00,2025-11-28 12:40:47 EST,19.95,19.05,21.0,1.1000004,5.835546,21.0,91,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00148000,call,2025-11-28,148.0,2025-11-28 17:57:49+00:00,2025-11-28 12:57:49 EST,19.53,18.1,21.0,1.4300003,7.9005537,23.0,104,1.7783214208984375,True,REGULAR,USD
PLTR251128C00149000,call,2025-11-28,149.0,2025-11-28 17:30:19+00:00,2025-11-28 12:30:19 EST,18.18,17.05,18.8,-0.36999893,-1.9946035,7.0,84,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00155000,call,2025-11-28,155.0,2025-11-28 17:59:10+00:00,2025-11-28 12:59:10 EST,12.35,12.4,14.55,1.25,11.261261,308.0,1960,0.70312796875,True,REGULAR,USD
PLTR251128C00160000,call,2025-11-28,160.0,2025-11-28 17:58:46+00:00,2025-11-28 12:58:46 EST,8.15,7.7,8.25,2.0499997,33.606552,1411.0,6686,1.0000000000000003e-05,True,REGULAR,USD
PLTR251128C00162500,call,2025-11-28,162.5,2025-11-28 17:58:06+00:00,2025-11-28 12:58:06 EST,5.5,5.4,6.3,1.71,45.118732,1489.0,2946,0.6132851171875001,True,REGULAR,USD
PLTR251128C00167500,call,2025-11-28,167.5,2025-11-28 17:59:57+00:00,2025-11-28 12:59:57 EST,1.03,0.8,1.09,0.32,45.070423,25317.0,10540,0.133797724609375,True,REGULAR,USD
PLTR251128C00177500,call,2025-11-28,177.5,2025-11-28 17:47:23+00:00,2025-11-28 12:47:23 EST,0.01,0.0,0.01,-0.01,-50.0,4241.0,7243,0.414068359375,False,REGULAR,USD
PLTR251128C00180000,call,2025-11-28,180.0,2025-11-28 17:57:52+00:00,2025-11-28 12:57:52 EST,0.01,0.0,0.01,-0.02,-66.66667,2767.0,15566,0.51562984375,False,REGULAR,USD
