contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
GOOG251128C00150000,call,2025-11-28,150.0,2025-11-26 15:15:59+00:00,2025-11-26 10:15:59 EST,169.87,168.0,170.75,0.0,0.0,5.0,74.0,7.128907338867188,True,REGULAR,USD
GOOG251128C00155000,call,2025-11-28,155.0,2025-11-26 16:11:15+00:00,2025-11-26 11:11:15 EST,164.8,163.0,165.75,0.0,0.0,13.0,2.0,6.851563935546874,True,REGULAR,USD
GOOG251128C00165000,call,2025-11-28,165.0,2025-11-25 16:30:39+00:00,2025-11-25 11:30:39 EST,156.05,153.0,155.75,0.0,0.0,21.0,21.0,6.316408354492188,True,REGULAR,USD
GOOG251128C00170000,call,2025-11-28,170.0,2025-11-28 17:18:52+00:00,2025-11-28 12:18:52 EST,148.67,148.0,150.75,-3.4100037,-2.2422433,17.0,18.0,6.058596176757812,True,REGULAR,USD
GOOG251128C00175000,call,2025-11-28,175.0,2025-11-28 17:37:46+00:00,2025-11-28 12:37:46 EST,144.34,143.05,145.75,-2.7700043,-1.8829476,11.0,43.0,5.812502734375,True,REGULAR,USD
GOOG251128C00180000,call,2025-11-28,180.0,2025-11-28 14:44:12+00:00,2025-11-28 09:44:12 EST,144.18,138.0,140.75,0.96998596,0.67731714,10.0,23.0,5.570315537109375,True,REGULAR,USD
GOOG251128C00185000,call,2025-11-28,185.0,2025-11-28 16:30:37+00:00,2025-11-28 11:30:37 EST,132.79,133.0,135.75,-1.4300079,-1.0654209,2.0,60.0,5.3339877075195306,True,REGULAR,USD
GOOG251128C00190000,call,2025-11-28,190.0,2025-11-28 14:38:28+00:00,2025-11-28 09:38:28 EST,135.93,128.0,130.75,6.8799896,5.331259,1.0,35.0,5.103519245605468,True,REGULAR,USD
GOOG251128C00195000,call,2025-11-28,195.0,2025-11-26 18:45:53+00:00,2025-11-26 13:45:53 EST,124.27,123.0,125.75,0.0,0.0,130.0,168.0,4.878910151367187,True,REGULAR,USD
GOOG251128C00200000,call,2025-11-28,200.0,2025-11-28 16:10:05+00:00,2025-11-28 11:10:05 EST,118.77,118.0,120.75,-0.87000275,-0.7271838,12.0,28.0,4.660160424804687,True,REGULAR,USD
