contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
AMZN251205C00120000,call,2025-12-05,120.0,2025-11-24 20:52:50+00:00,2025-11-24 15:52:50 EST,106.0,113.0,114.35,0.0,0.0,1.0,10,2.0937547656249995,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,51.30836219202535
AMZN251205C00125000,call,2025-12-05,125.0,2025-11-25 20:50:00+00:00,2025-11-25 15:50:00 EST,104.8,107.8,110.4,0.0,0.0,1.0,1,3.128908427734375,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,53.446210616693065
AMZN251205C00130000,call,2025-12-05,130.0,2025-11-26 16:45:10+00:00,2025-11-26 11:45:10 EST,101.82,102.8,105.8,0.0,0.0,1.0,2,3.1523458691406248,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,55.58405904136079
AMZN251205C00135000,call,2025-12-05,135.0,2025-11-28 15:46:41+00:00,2025-11-28 10:46:41 EST,96.7,97.85,100.85,0.0,0.0,19.0,52,1.75000125,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,57.72190746602851
AMZN251205C00140000,call,2025-12-05,140.0,2025-11-25 17:50:50+00:00,2025-11-25 12:50:50 EST,89.85,92.65,95.85,0.0,0.0,3.0,13,2.832034169921875,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,59.859755890696235
AMZN251205C00145000,call,2025-12-05,145.0,2025-11-24 16:31:42+00:00,2025-11-24 11:31:42 EST,79.85,87.8,90.8,0.0,0.0,1.0,2,2.650393999023437,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,61.997604315363965
AMZN251205C00150000,call,2025-12-05,150.0,2025-12-01 18:39:05+00:00,2025-12-01 13:39:05 EST,85.53,82.75,85.65,3.8300018,4.687885,16.0,37,2.4355507861328123,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,64.13545274003168
AMZN251205C00155000,call,2025-12-05,155.0,2025-11-28 15:31:50+00:00,2025-11-28 10:31:50 EST,76.6,77.55,80.85,0.0,0.0,1.0,8,2.3579142614746087,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,66.2733011646994
AMZN251205C00160000,call,2025-12-05,160.0,2025-12-01 15:42:20+00:00,2025-12-01 10:42:20 EST,72.97,72.7,75.85,0.8199997,1.1365207,2.0,20,2.2080122924804684,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,68.41114958936713
AMZN251205C00165000,call,2025-12-05,165.0,2025-12-01 15:23:39+00:00,2025-12-01 10:23:39 EST,69.12,67.85,70.7,14.190002,25.832882,4.0,15,2.014165120849609,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,70.54899801403485
AMZN251205C00170000,call,2025-12-05,170.0,2025-12-01 18:46:17+00:00,2025-12-01 13:46:17 EST,65.5,63.3,65.65,2.9700012,4.749722,8.0,21,1.271488017578125,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,72.68684643870257
AMZN251205C00175000,call,2025-12-05,175.0,2025-12-01 18:16:11+00:00,2025-12-01 13:16:11 EST,60.14,57.55,59.4,5.6399994,10.348622,1.0,9,1.078129609375,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,74.8246948633703
AMZN251205C00177500,call,2025-12-05,177.5,2025-11-26 20:45:55+00:00,2025-11-26 15:45:55 EST,52.45,55.3,58.35,0.0,0.0,3.0,7,0.8437515624999999,True,REGULAR,USD,3,2025-12-01,3,233.8800048828125,75.89361907570415
AMZN251205C00180000,call,2025-12-05,180.0,2025-12-01 15:45:53+00:00,2025-12-01 10:45:53 EST,52.92,52.35,54.3,0.51999664,0.99236,1.0,78,1.0000000000000004e-05,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,76.96254328803802
AMZN251205C00182500,call,2025-12-05,182.5,2025-11-26 18:56:38+00:00,2025-11-26 13:56:38 EST,47.1,50.3,52.3,0.0,0.0,3.0,9,1.2265663671875,True,REGULAR,USD,3,2025-12-01,3,233.8800048828125,78.03146750037187
AMZN251205C00185000,call,2025-12-05,185.0,2025-12-01 14:56:05+00:00,2025-12-01 09:56:05 EST,49.44,48.2,49.25,2.2999992,4.879082,1.0,80,1.0000000000000004e-05,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,79.10039171270574
AMZN251205C00187500,call,2025-12-05,187.5,2025-11-28 17:55:00+00:00,2025-11-28 12:55:00 EST,45.55,44.9,47.05,0.0,0.0,1.0,11,0.981445498046875,True,REGULAR,USD,3,2025-12-01,3,233.8800048828125,80.1693159250396
AMZN251205C00190000,call,2025-12-05,190.0,2025-12-01 19:11:59+00:00,2025-12-01 14:11:59 EST,44.71,42.85,45.1,2.579998,6.1238976,5.0,180,1.1709025830078126,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,81.23824013737347
AMZN251205C00192500,call,2025-12-05,192.5,2025-11-26 16:06:16+00:00,2025-11-26 11:06:16 EST,38.9,40.35,43.4,0.0,0.0,1.0,11,0.726565234375,True,REGULAR,USD,3,2025-12-01,17,233.8800048828125,82.30716434970734
AMZN251205C00195000,call,2025-12-05,195.0,2025-11-28 17:55:00+00:00,2025-11-28 12:55:00 EST,37.95,37.6,39.4,0.0,0.0,30.0,77,0.71679970703125,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,83.37608856204119
AMZN251205C00197500,call,2025-12-05,197.5,2025-11-25 20:50:00+00:00,2025-11-25 15:50:00 EST,32.55,35.4,38.4,0.0,0.0,1.0,2,0.6718782812500002,True,REGULAR,USD,3,2025-12-01,17,233.8800048828125,84.44501277437504
AMZN251205C00200000,call,2025-12-05,200.0,2025-12-01 18:15:41+00:00,2025-12-01 13:15:41 EST,35.0,33.8,34.45,1.5999985,4.7904143,23.0,578,0.6718782812500002,True,REGULAR,USD,3,2025-12-01,780,233.8800048828125,85.5139369867089
AMZN251205C00202500,call,2025-12-05,202.5,2025-12-01 15:17:51+00:00,2025-12-01 10:17:51 EST,31.67,31.05,31.8,1.0699997,3.496731,5.0,9,1.0000000000000004e-05,True,REGULAR,USD,3,2025-12-01,17,233.8800048828125,86.58286119904277
AMZN251205C00205000,call,2025-12-05,205.0,2025-12-01 16:12:01+00:00,2025-12-01 11:12:01 EST,28.75,28.8,29.45,1.25,4.5454545,106.0,773,0.5820354296875,True,REGULAR,USD,3,2025-12-01,745,233.8800048828125,87.65178541137662
