contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AMZN251205C00120000,call,2025-12-05,120.0,2025-12-03 18:38:14+00:00,2025-12-03 13:38:14 EST,112.25,111.75,113.15,6.25,5.8962264,4.0,10,2.7968780078125004,True,REGULAR,USD
AMZN251205C00125000,call,2025-12-05,125.0,2025-12-03 16:28:11+00:00,2025-12-03 11:28:11 EST,106.96,105.75,108.25,2.159996,2.061065,2.0,1,3.826172309570312,True,REGULAR,USD
AMZN251205C00130000,call,2025-12-05,130.0,2025-11-26 16:45:10+00:00,2025-11-26 11:45:10 EST,101.82,101.0,104.15,0.0,0.0,1.0,2,2.8398466503906246,True,REGULAR,USD
AMZN251205C00135000,call,2025-12-05,135.0,2025-12-03 16:13:57+00:00,2025-12-03 11:13:57 EST,97.37,95.9,97.85,-2.6699982,-2.6689305,2.0,52,3.0566429833984374,True,REGULAR,USD
AMZN251205C00140000,call,2025-12-05,140.0,2025-12-02 19:43:31+00:00,2025-12-02 14:43:31 EST,91.26,91.2,94.15,-3.2299957,-3.4183466,1.0,13,2.6679720800781253,True,REGULAR,USD
AMZN251205C00145000,call,2025-12-05,145.0,2025-12-02 19:45:05+00:00,2025-12-02 14:45:05 EST,90.22,86.05,89.2,0.0,0.0,1.0,2,2.4335976660156247,True,REGULAR,USD
AMZN251205C00150000,call,2025-12-05,150.0,2025-12-03 14:31:04+00:00,2025-12-03 09:31:04 EST,82.72,81.2,84.15,-2.4199982,-2.842375,1.0,21,2.3437541406249993,True,REGULAR,USD
AMZN251205C00155000,call,2025-12-05,155.0,2025-12-03 19:13:04+00:00,2025-12-03 14:13:04 EST,77.28,75.75,79.15,-2.4800034,-3.109332,1.0,12,1.78125109375,True,REGULAR,USD
AMZN251205C00160000,call,2025-12-05,160.0,2025-12-01 15:42:20+00:00,2025-12-01 10:42:20 EST,72.3,71.0,74.1,-0.66999817,-0.918183,1.0,20,1.8710943945312501,True,REGULAR,USD
AMZN251205C00165000,call,2025-12-05,165.0,2025-12-02 18:26:00+00:00,2025-12-02 13:26:00 EST,70.35,66.0,67.9,0.0,0.0,5.0,11,2.0839891650390623,True,REGULAR,USD
