contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
PLTR251128C00095000,call,2025-11-28,95.0,2025-11-26 20:00:41+00:00,2025-11-26 15:00:41 EST,71.93,70.2,71.45,3.2699966,4.7625933,174.0,144,3.0000025,True,REGULAR,USD,0,2025-11-27,784,165.77000427246094,57.308317277869655
PLTR251128C00100000,call,2025-11-28,100.0,2025-11-26 20:03:51+00:00,2025-11-26 15:03:51 EST,66.15,65.25,66.4,2.550003,4.0094385,103.0,496,2.750003125,True,REGULAR,USD,0,2025-11-27,784,165.77000427246094,60.3245445030207
PLTR251128C00105000,call,2025-11-28,105.0,2025-11-26 15:51:11+00:00,2025-11-26 10:51:11 EST,60.2,59.4,62.25,1.6800003,2.8708138,41.0,405,2.50781623046875,True,REGULAR,USD,0,2025-11-27,784,165.77000427246094,63.34077172817173
PLTR251128C00110000,call,2025-11-28,110.0,2025-11-26 19:55:43+00:00,2025-11-26 14:55:43 EST,56.95,54.55,57.0,4.3100014,8.187693,18.0,217,1.8125009375,True,REGULAR,USD,0,2025-11-27,784,165.77000427246094,66.35699895332277
PLTR251128C00115000,call,2025-11-28,115.0,2025-11-26 18:07:42+00:00,2025-11-26 13:07:42 EST,53.0,49.4,52.05,4.1100006,8.406629,8.0,223,3.5058606103515624,True,REGULAR,USD,0,2025-11-27,784,165.77000427246094,69.37322617847379
PLTR251128C00119000,call,2025-11-28,119.0,2025-11-26 19:43:40+00:00,2025-11-26 14:43:40 EST,48.19,45.7,47.9,3.2199974,7.160323,13.0,13,1.75000125,True,REGULAR,USD,0,2025-11-27,7,165.77000427246094,71.78620795859463
PLTR251128C00120000,call,2025-11-28,120.0,2025-11-26 20:55:00+00:00,2025-11-26 15:55:00 EST,46.05,45.65,46.5,2.2000008,5.017106,22.0,156,2.355472861328124,True,REGULAR,USD,0,2025-11-27,784,165.77000427246094,72.38945340362483
PLTR251128C00121000,call,2025-11-28,121.0,2025-11-26 17:29:41+00:00,2025-11-26 12:29:41 EST,45.4,43.4,46.25,2.9400024,6.9241695,3.0,17,1.7890635546875,True,REGULAR,USD,0,2025-11-27,7,165.77000427246094,72.99269884865504
PLTR251128C00122000,call,2025-11-28,122.0,2025-11-26 17:29:41+00:00,2025-11-26 12:29:41 EST,44.42,42.4,45.15,2.1599998,5.111216,5.0,9,1.375003125,True,REGULAR,USD,0,2025-11-27,7,165.77000427246094,73.59594429368525
PLTR251128C00123000,call,2025-11-28,123.0,2025-11-26 15:46:36+00:00,2025-11-26 10:46:36 EST,42.48,41.4,44.25,1.2700005,3.0817776,3.0,8,1.703126484375,True,REGULAR,USD,0,2025-11-27,7,165.77000427246094,74.19918973871546
PLTR251128C00124000,call,2025-11-28,124.0,2025-11-26 20:43:15+00:00,2025-11-26 15:43:15 EST,42.17,40.4,43.25,2.8899994,7.357433,9.0,13,1.6640641796875002,True,REGULAR,USD,0,2025-11-27,7,165.77000427246094,74.80243518374566
PLTR251128C00125000,call,2025-11-28,125.0,2025-11-26 20:43:15+00:00,2025-11-26 15:43:15 EST,41.12,40.35,40.9,2.9199982,7.643974,22.0,142,1.828125859375,True,REGULAR,USD,0,2025-11-27,784,165.77000427246094,75.40568062877585
