contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
GOOG251128C00125000,call,2025-11-28,125.0,2025-10-31 16:45:26+00:00,2025-10-31 12:45:26 EDT,155.79,191.95,195.3,0.0,0.0,2.0,1,4.496098129882812,True,REGULAR,USD
GOOG251128C00130000,call,2025-11-28,130.0,2025-11-24 16:13:57+00:00,2025-11-24 11:13:57 EST,184.95,186.95,190.3,16.37999,9.717026,2.0,3,4.324223344726562,True,REGULAR,USD
GOOG251128C00135000,call,2025-11-28,135.0,2025-11-24 16:36:21+00:00,2025-11-24 11:36:21 EST,179.39,181.95,185.4,31.369995,21.193079,1.0,1,4.2089891137695306,True,REGULAR,USD
GOOG251128C00140000,call,2025-11-28,140.0,2025-11-18 16:38:02+00:00,2025-11-18 11:38:02 EST,147.19,176.95,180.4,0.0,0.0,,2,4.048833063964843,True,REGULAR,USD
GOOG251128C00145000,call,2025-11-28,145.0,2025-11-21 15:47:51+00:00,2025-11-21 10:47:51 EST,152.48,172.0,175.45,0.0,0.0,1.0,2,3.9169923950195313,True,REGULAR,USD
GOOG251128C00150000,call,2025-11-28,150.0,2025-11-24 19:02:19+00:00,2025-11-24 14:02:19 EST,167.03,167.0,170.3,20.990005,14.372779,317.0,330,3.7001960620117185,True,REGULAR,USD
GOOG251128C00155000,call,2025-11-28,155.0,2025-11-21 16:21:57+00:00,2025-11-21 11:21:57 EST,146.02,162.0,165.45,0.0,0.0,11.0,13,3.621094697265625,True,REGULAR,USD
GOOG251128C00170000,call,2025-11-28,170.0,2025-11-24 18:41:47+00:00,2025-11-24 13:41:47 EST,147.75,147.0,150.4,20.550003,16.155663,3.0,21,3.1928731115722653,True,REGULAR,USD
GOOG251128C00175000,call,2025-11-28,175.0,2025-11-21 15:47:51+00:00,2025-11-21 10:47:51 EST,122.2,142.0,145.4,0.0,0.0,10.0,36,3.064943743896484,True,REGULAR,USD
GOOG251128C00180000,call,2025-11-28,180.0,2025-11-21 18:58:50+00:00,2025-11-21 13:58:50 EST,120.66,137.0,140.4,0.0,0.0,12.0,26,2.940432336425781,True,REGULAR,USD
GOOG251128C00185000,call,2025-11-28,185.0,2025-11-18 20:45:52+00:00,2025-11-18 15:45:52 EST,102.53,132.0,135.35,0.0,0.0,1.0,63,2.801272528076172,True,REGULAR,USD
GOOG251128C00190000,call,2025-11-28,190.0,2025-11-24 17:52:48+00:00,2025-11-24 12:52:48 EST,126.75,127.0,129.85,18.190002,16.755714,56.0,11,2.4941443896484374,True,REGULAR,USD
GOOG251128C00195000,call,2025-11-28,195.0,2025-11-24 15:43:19+00:00,2025-11-24 10:43:19 EST,122.32,122.0,125.45,23.220001,23.430878,40.0,181,2.6005894360351567,True,REGULAR,USD
GOOG251128C00200000,call,2025-11-28,200.0,2025-11-24 20:15:17+00:00,2025-11-24 15:15:17 EST,119.9,117.0,119.9,21.279999,22.185154,57.0,24,2.2988323779296875,True,REGULAR,USD
GOOG251128C00205000,call,2025-11-28,205.0,2025-11-24 16:39:52+00:00,2025-11-24 11:39:52 EST,109.35,112.0,114.7,11.129997,11.331701,44.0,28,2.1162156469726563,True,REGULAR,USD
