ticker,lower,upper,max_tenor_for_strike
NFLX,0.0,25.0,926
NFLX,25.0,35.0,779
NFLX,35.0,45.0,779
NFLX,45.0,55.0,926
NFLX,55.0,65.0,926
NFLX,65.0,75.0,926
NFLX,75.0,85.0,926
NFLX,85.0,95.0,926
NFLX,95.0,105.0,926
NFLX,105.0,115.0,926
NFLX,115.0,125.0,926
NFLX,125.0,135.0,926
NFLX,135.0,145.0,926
NFLX,145.0,155.0,779
NFLX,155.0,165.0,926
NFLX,165.0,175.0,779
NFLX,175.0,9999.0,926
