contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,tenor_days,snap_date,max_tenor_for_strike,spot_price,relative_strike
GOOG251128C00125000,call,2025-11-28,125.0,2025-10-31 16:45:26+00:00,2025-10-31 12:45:26 EDT,155.79,0.0,0.0,0.0,0.0,2.0,1,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,38.521989510281685
GOOG251128C00130000,call,2025-11-28,130.0,2025-11-24 16:13:57+00:00,2025-11-24 11:13:57 EST,184.95,0.0,0.0,0.0,0.0,2.0,1,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,40.062869090692956
GOOG251128C00140000,call,2025-11-28,140.0,2025-11-18 16:38:02+00:00,2025-11-18 11:38:02 EST,147.19,0.0,0.0,0.0,0.0,,2,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,43.144628251515485
GOOG251128C00145000,call,2025-11-28,145.0,2025-11-21 15:47:51+00:00,2025-11-21 10:47:51 EST,152.48,0.0,0.0,0.0,0.0,1.0,2,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,44.68550783192675
GOOG251128C00150000,call,2025-11-28,150.0,2025-11-24 19:02:18+00:00,2025-11-24 14:02:18 EST,167.03,0.0,0.0,0.0,0.0,317.0,79,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,46.22638741233802
GOOG251128C00155000,call,2025-11-28,155.0,2025-11-21 16:21:57+00:00,2025-11-21 11:21:57 EST,146.02,0.0,0.0,0.0,0.0,11.0,13,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,47.76726699274929
GOOG251128C00170000,call,2025-11-28,170.0,2025-11-24 18:41:47+00:00,2025-11-24 13:41:47 EST,147.75,0.0,0.0,0.0,0.0,3.0,18,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,52.38990573398309
GOOG251128C00175000,call,2025-11-28,175.0,2025-11-21 15:47:51+00:00,2025-11-21 10:47:51 EST,122.2,0.0,0.0,0.0,0.0,10.0,36,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,53.930785314394356
GOOG251128C00180000,call,2025-11-28,180.0,2025-11-24 20:34:10+00:00,2025-11-24 15:34:10 EST,138.42,0.0,0.0,0.0,0.0,1.0,26,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,55.47166489480563
GOOG251128C00185000,call,2025-11-28,185.0,2025-11-18 20:45:52+00:00,2025-11-18 15:45:52 EST,102.53,0.0,0.0,0.0,0.0,1.0,63,1.0000000000000004e-05,True,REGULAR,USD,2,2025-11-25,786,324.489990234375,57.0125444752169
