contractSymbol,type,expiration,strike,lastTradeDate,lastTradeDateEDT,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL251128C00110000,call,2025-11-28,110.0,2025-11-24 19:05:01+00:00,2025-11-24 14:05:01 EST,166.22,0.0,0.0,0.0,0.0,6.0,12,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00120000,call,2025-11-28,120.0,2025-11-05 17:41:07+00:00,2025-11-05 12:41:07 EST,150.8,0.0,0.0,0.0,0.0,,6,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00125000,call,2025-11-28,125.0,2025-11-05 17:54:19+00:00,2025-11-05 12:54:19 EST,145.77,0.0,0.0,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00130000,call,2025-11-28,130.0,2025-11-06 15:22:28+00:00,2025-11-06 10:22:28 EST,141.01,0.0,0.0,0.0,0.0,,5,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00135000,call,2025-11-28,135.0,2025-11-24 19:12:33+00:00,2025-11-24 14:12:33 EST,140.97,0.0,0.0,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00140000,call,2025-11-28,140.0,2025-11-05 17:45:00+00:00,2025-11-05 12:45:00 EST,130.7,0.0,0.0,0.0,0.0,,8,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00145000,call,2025-11-28,145.0,2025-11-24 19:12:33+00:00,2025-11-24 14:12:33 EST,131.03,0.0,0.0,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00150000,call,2025-11-28,150.0,2025-11-24 20:59:58+00:00,2025-11-24 15:59:58 EST,126.1,0.0,0.0,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00155000,call,2025-11-28,155.0,2025-11-24 20:59:58+00:00,2025-11-24 15:59:58 EST,121.16,0.0,0.0,0.0,0.0,2.0,4,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00160000,call,2025-11-28,160.0,2025-11-05 17:25:01+00:00,2025-11-05 12:25:01 EST,109.91,0.0,0.0,0.0,0.0,68.0,10,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00170000,call,2025-11-28,170.0,2025-11-21 18:54:04+00:00,2025-11-21 13:54:04 EST,102.86,0.0,0.0,0.0,0.0,2.0,3,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00175000,call,2025-11-28,175.0,2025-10-30 16:55:03+00:00,2025-10-30 12:55:03 EDT,96.85,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00180000,call,2025-11-28,180.0,2025-11-18 14:59:32+00:00,2025-11-18 09:59:32 EST,87.46,0.0,0.0,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00185000,call,2025-11-28,185.0,2025-11-21 16:16:03+00:00,2025-11-21 11:16:03 EST,85.67,0.0,0.0,0.0,0.0,1.0,5,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00190000,call,2025-11-28,190.0,2025-11-21 15:28:57+00:00,2025-11-21 10:28:57 EST,80.15,0.0,0.0,0.0,0.0,1.0,8,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00195000,call,2025-11-28,195.0,2025-11-19 17:21:13+00:00,2025-11-19 12:21:13 EST,75.43,0.0,0.0,0.0,0.0,2.0,5,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00200000,call,2025-11-28,200.0,2025-11-21 14:54:16+00:00,2025-11-21 09:54:16 EST,68.77,0.0,0.0,0.0,0.0,10.0,101,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00205000,call,2025-11-28,205.0,2025-11-24 14:51:40+00:00,2025-11-24 09:51:40 EST,69.2,0.0,0.0,0.0,0.0,1.0,12,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00210000,call,2025-11-28,210.0,2025-11-24 17:57:14+00:00,2025-11-24 12:57:14 EST,65.41,0.0,0.0,0.0,0.0,3.0,105,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00215000,call,2025-11-28,215.0,2025-11-24 19:14:15+00:00,2025-11-24 14:14:15 EST,61.07,0.0,0.0,0.0,0.0,4.0,61,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00220000,call,2025-11-28,220.0,2025-11-24 19:10:41+00:00,2025-11-24 14:10:41 EST,56.45,0.0,0.0,0.0,0.0,12.0,180,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00222500,call,2025-11-28,222.5,2025-11-19 15:54:49+00:00,2025-11-19 10:54:49 EST,50.35,0.0,0.0,0.0,0.0,10.0,11,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00225000,call,2025-11-28,225.0,2025-11-24 19:14:15+00:00,2025-11-24 14:14:15 EST,51.13,0.0,0.0,0.0,0.0,1.0,264,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00227500,call,2025-11-28,227.5,2025-11-21 20:30:10+00:00,2025-11-21 15:30:10 EST,44.58,0.0,0.0,0.0,0.0,18.0,18,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00230000,call,2025-11-28,230.0,2025-11-24 17:24:37+00:00,2025-11-24 12:24:37 EST,45.25,0.0,0.0,0.0,0.0,14.0,280,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00232500,call,2025-11-28,232.5,2025-11-21 20:21:12+00:00,2025-11-21 15:21:12 EST,39.8,0.0,0.0,0.0,0.0,801.0,808,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00235000,call,2025-11-28,235.0,2025-11-24 18:41:19+00:00,2025-11-24 13:41:19 EST,41.19,0.0,0.0,0.0,0.0,25.0,318,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00237500,call,2025-11-28,237.5,2025-11-24 17:41:28+00:00,2025-11-24 12:41:28 EST,37.47,0.0,0.0,0.0,0.0,2.0,224,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00240000,call,2025-11-28,240.0,2025-11-24 19:37:36+00:00,2025-11-24 14:37:36 EST,36.4,0.0,0.0,0.0,0.0,145.0,1643,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00242500,call,2025-11-28,242.5,2025-11-24 20:13:04+00:00,2025-11-24 15:13:04 EST,34.06,0.0,0.0,0.0,0.0,15.0,61,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00245000,call,2025-11-28,245.0,2025-11-24 20:31:00+00:00,2025-11-24 15:31:00 EST,31.65,0.0,0.0,0.0,0.0,159.0,653,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00247500,call,2025-11-28,247.5,2025-11-24 19:32:25+00:00,2025-11-24 14:32:25 EST,28.82,0.0,0.0,0.0,0.0,4.0,214,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00250000,call,2025-11-28,250.0,2025-11-24 20:44:41+00:00,2025-11-24 15:44:41 EST,27.07,0.0,0.0,0.0,0.0,79.0,2276,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00252500,call,2025-11-28,252.5,2025-11-24 19:31:08+00:00,2025-11-24 14:31:08 EST,23.8,0.0,0.0,0.0,0.0,11.0,125,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00255000,call,2025-11-28,255.0,2025-11-24 20:55:38+00:00,2025-11-24 15:55:38 EST,21.02,0.0,0.0,0.0,0.0,125.0,4309,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00257500,call,2025-11-28,257.5,2025-11-24 19:46:51+00:00,2025-11-24 14:46:51 EST,18.85,0.0,0.0,0.0,0.0,40.0,359,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00260000,call,2025-11-28,260.0,2025-11-24 20:55:00+00:00,2025-11-24 15:55:00 EST,16.15,0.0,0.0,0.0,0.0,132.0,2431,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00262500,call,2025-11-28,262.5,2025-11-24 20:52:18+00:00,2025-11-24 15:52:18 EST,13.77,0.0,0.0,0.0,0.0,131.0,587,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00265000,call,2025-11-28,265.0,2025-11-24 20:57:06+00:00,2025-11-24 15:57:06 EST,11.25,0.0,0.0,0.0,0.0,815.0,4590,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00267500,call,2025-11-28,267.5,2025-11-24 20:54:54+00:00,2025-11-24 15:54:54 EST,8.7,0.0,0.0,0.0,0.0,1003.0,2163,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00270000,call,2025-11-28,270.0,2025-11-24 20:58:34+00:00,2025-11-24 15:58:34 EST,6.52,0.0,0.0,0.0,0.0,4667.0,10897,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00272500,call,2025-11-28,272.5,2025-11-24 21:01:41+00:00,2025-11-24 16:01:41 EST,4.7,0.0,0.0,0.0,0.0,11311.0,8872,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00275000,call,2025-11-28,275.0,2025-11-24 21:01:42+00:00,2025-11-24 16:01:42 EST,2.92,0.0,0.0,0.0,0.0,49210.0,22492,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00277500,call,2025-11-28,277.5,2025-11-24 21:01:40+00:00,2025-11-24 16:01:40 EST,1.79,0.0,0.0,0.0,0.0,57990.0,30508,1.0000000000000003e-05,True,REGULAR,USD
AAPL251128C00280000,call,2025-11-28,280.0,2025-11-24 21:01:42+00:00,2025-11-24 16:01:42 EST,0.77,0.0,0.0,0.0,0.0,86659.0,55097,0.007822421875,False,REGULAR,USD
AAPL251128C00282500,call,2025-11-28,282.5,2025-11-24 21:01:41+00:00,2025-11-24 16:01:41 EST,0.33,0.0,0.0,0.0,0.0,25190.0,13609,0.0312596875,False,REGULAR,USD
AAPL251128C00285000,call,2025-11-28,285.0,2025-11-24 21:01:41+00:00,2025-11-24 16:01:41 EST,0.12,0.0,0.0,0.0,0.0,17495.0,17333,0.062509375,False,REGULAR,USD
AAPL251128C00287500,call,2025-11-28,287.5,2025-11-24 20:59:53+00:00,2025-11-24 15:59:53 EST,0.04,0.0,0.0,0.0,0.0,8431.0,7655,0.062509375,False,REGULAR,USD
AAPL251128C00290000,call,2025-11-28,290.0,2025-11-24 21:01:39+00:00,2025-11-24 16:01:39 EST,0.02,0.0,0.0,0.0,0.0,6254.0,8890,0.062509375,False,REGULAR,USD
AAPL251128C00292500,call,2025-11-28,292.5,2025-11-24 20:54:56+00:00,2025-11-24 15:54:56 EST,0.01,0.0,0.0,0.0,0.0,1311.0,2111,0.12500875,False,REGULAR,USD
AAPL251128C00295000,call,2025-11-28,295.0,2025-11-24 20:48:53+00:00,2025-11-24 15:48:53 EST,0.02,0.0,0.0,0.0,0.0,1724.0,5574,0.12500875,False,REGULAR,USD
AAPL251128C00297500,call,2025-11-28,297.5,2025-11-24 20:59:16+00:00,2025-11-24 15:59:16 EST,0.01,0.0,0.0,0.0,0.0,233.0,516,0.12500875,False,REGULAR,USD
AAPL251128C00300000,call,2025-11-28,300.0,2025-11-24 20:43:46+00:00,2025-11-24 15:43:46 EST,0.01,0.0,0.0,0.0,0.0,1668.0,4275,0.12500875,False,REGULAR,USD
AAPL251128C00302500,call,2025-11-28,302.5,2025-11-24 14:33:43+00:00,2025-11-24 09:33:43 EST,0.01,0.0,0.0,0.0,0.0,42.0,389,0.12500875,False,REGULAR,USD
AAPL251128C00305000,call,2025-11-28,305.0,2025-11-24 17:53:18+00:00,2025-11-24 12:53:18 EST,0.01,0.0,0.0,0.0,0.0,116.0,1181,0.2500075,False,REGULAR,USD
AAPL251128C00307500,call,2025-11-28,307.5,2025-11-24 15:48:00+00:00,2025-11-24 10:48:00 EST,0.01,0.0,0.0,0.0,0.0,20.0,65,0.2500075,False,REGULAR,USD
AAPL251128C00310000,call,2025-11-28,310.0,2025-11-24 14:30:04+00:00,2025-11-24 09:30:04 EST,0.01,0.0,0.0,0.0,0.0,5.0,783,0.2500075,False,REGULAR,USD
AAPL251128C00312500,call,2025-11-28,312.5,2025-11-19 16:33:09+00:00,2025-11-19 11:33:09 EST,0.01,0.0,0.0,0.0,0.0,16.0,35,0.2500075,False,REGULAR,USD
AAPL251128C00315000,call,2025-11-28,315.0,2025-11-20 17:58:01+00:00,2025-11-20 12:58:01 EST,0.01,0.0,0.0,0.0,0.0,7.0,486,0.2500075,False,REGULAR,USD
AAPL251128C00317500,call,2025-11-28,317.5,2025-11-14 17:38:51+00:00,2025-11-14 12:38:51 EST,0.02,0.0,0.0,0.0,0.0,1.0,1,0.2500075,False,REGULAR,USD
